first_name,last_name,price,above_100
Sarah,George,42.51649273,FALSE
Pamela,Boyd,42.57642339,FALSE
Jade,Anderson,42.61384102,FALSE
William,Scott,42.6357811,FALSE
Amy,Wilson,42.65139722,FALSE
Adam,Bailey,42.6613963,FALSE
Christian,Little,42.7509127,FALSE
Jose,Mcbride,42.89423532,FALSE
Kimberly,Gilbert,42.94513178,FALSE
Lisa,Brewer,43.02463642,FALSE
Shannon,Thomas,43.06552432,FALSE
Stephanie,Anderson,43.19319368,FALSE
Breanna,Davis,43.23532282,FALSE
Kenneth,Cortez,43.35799481,FALSE
Marcus,Sims,43.3758538,FALSE
Terry,Greene,43.41006768,FALSE
Curtis,Daniels,43.41292958,FALSE
Erika,Diaz,43.4456165,FALSE
Jeanette,Hood,43.4796463,FALSE
Jay,Lynch,43.56506347,FALSE
Joan,Crawford,43.57827018,FALSE
James,Robbins,43.58182088,FALSE
Joseph,Alvarado,43.63467789,FALSE
Jerry,Bennett,43.79849172,FALSE
April,Jones,43.87704629,FALSE
Michael,Simmons,43.93832827,FALSE
Katie,Hanna,44.05564643,FALSE
Phillip,Hansen,44.11611704,FALSE
Whitney,Andrews,44.1176993,FALSE
Joseph,Bonilla,44.2075727,FALSE
Scott,Jackson,44.25908098,FALSE
Jason,Chang,44.35362764,FALSE
Suzanne,Colon,44.36656861,FALSE
Bradley,Gibson,44.37564058,FALSE
Angela,Jones,44.40557573,FALSE
Scott,Simmons,44.45087327,FALSE
Curtis,Butler,44.51322087,FALSE
Michael,Knight,44.533581,FALSE
Leah,Myers,44.5579739,FALSE
Allison,Obrien,44.59520215,FALSE
Jasmine,Reyes,44.61653265,FALSE
Angela,Fischer,44.62116994,FALSE
Jessica,Arroyo,44.74215676,FALSE
Rebecca,Rogers,44.74390554,FALSE
Suzanne,Medina,44.77447505,FALSE
Dalton,Marshall,44.79388508,FALSE
Alfred,Price,44.88101459,FALSE
Sheena,Krause,45.02320091,FALSE
Christina,Brown,45.04038062,FALSE
Kirsten,Williams,45.11195371,FALSE
Sally,Santiago,45.11902986,FALSE
Tiffany,Brown,45.12432917,FALSE
Sarah,Davila,45.13567984,FALSE
Jose,Smith,45.23615731,FALSE
Anthony,Mitchell,45.53522313,FALSE
Jonathan,Smith,45.5695152,FALSE
Nathan,Archer,45.596339,FALSE
Christopher,Anderson,45.61401189,FALSE
Martin,Robinson,45.61899672,FALSE
Nathan,Gray,45.63688601,FALSE
Linda,Gibson,45.63730201,FALSE
Laura,Bailey,45.79462845,FALSE
Michelle,Jones,45.85617618,FALSE
Christina,Suarez,45.91810137,FALSE
Jacob,Vaughan,45.98335043,FALSE
Paige,Hudson,46.07679429,FALSE
Patricia,Carpenter,46.08147123,FALSE
Melissa,Hogan,46.10846638,FALSE
James,Sullivan,46.20312463,FALSE
Amy,Melendez,46.29349526,FALSE
Christopher,Cline,46.302484,FALSE
Rachael,Watson,46.35207578,FALSE
Stephanie,Brewer,46.43427453,FALSE
Corey,Miller,46.54134755,FALSE
Christopher,Hines,46.55435299,FALSE
Victoria,Johnson,46.62876129,FALSE
Joseph,Bryant,46.6432248,FALSE
Michelle,Gutierrez,46.66502067,FALSE
William,Burke,46.83880636,FALSE
Reginald,Barnes,46.8780625,FALSE
Briana,Vega,47.10642162,FALSE
Kevin,Woodard,47.11087611,FALSE
Maria,Brewer,47.15519432,FALSE
Sylvia,Sexton,47.3197378,FALSE
Thomas,Hull,47.49049225,FALSE
Christopher,Harrell,47.54869596,FALSE
Gary,Harper,47.59652592,FALSE
Natalie,Flores,47.71141376,FALSE
Alyssa,Pierce,47.74032516,FALSE
Jennifer,Jimenez,47.75611763,FALSE
Kyle,Burns,47.95291873,FALSE
Jason,Fritz,48.06669667,FALSE
Elizabeth,Berry,48.18828909,FALSE
Henry,Johnson,48.31608761,FALSE
Vanessa,Campbell,48.40733246,FALSE
Luis,Peters,48.43852702,FALSE
Charles,Ruiz,48.45811847,FALSE
Carla,Jones,48.46000784,FALSE
David,Dominguez,48.63244885,FALSE
Brandon,Bell,48.6373091,FALSE
Kelly,Munoz,48.68050944,FALSE
Joseph,Gray,48.70703674,FALSE
Christina,Hammond,48.76616516,FALSE
Michele,Koch,48.78554009,FALSE
Ricky,Kerr,48.79974033,FALSE
Paula,Hernandez,48.88381678,FALSE
Brandon,Woodard,48.89761657,FALSE
John,Adams,48.97508074,FALSE
Alicia,Young,49.05124089,FALSE
Wendy,Grimes,49.06849569,FALSE
Anthony,Cruz,49.10199817,FALSE
Richard,Estrada,49.16869151,FALSE
Connor,Rivas,49.1799723,FALSE
Angela,Jackson,49.40375453,FALSE
Madeline,Jones,49.46777753,FALSE
Kayla,Mendoza,49.49263966,FALSE
Kyle,Hunt,49.50501561,FALSE
Christina,Mann,49.62966498,FALSE
Natasha,Martinez,49.64785747,FALSE
Daniel,Chambers,49.70676439,FALSE
Victoria,Hoover,49.76932196,FALSE
Michele,Walters,49.86105087,FALSE
Kevin,Pope,49.91414175,FALSE
Jeffery,Barry,49.91960637,FALSE
Daniel,Smith,49.99955025,FALSE
Katherine,Brennan,50.00288911,FALSE
Ashley,Rocha,50.00303731,FALSE
Robert,Wright,50.0234143,FALSE
Joseph,Murphy,50.09158495,FALSE
Heather,Wood,50.15016563,FALSE
Melissa,Reese,50.17771223,FALSE
Karen,Heath,50.2436482,FALSE
Johnathan,Edwards,50.3184255,FALSE
April,Owen,50.42365048,FALSE
Amanda,Murphy,50.55321552,FALSE
Jacqueline,Walters,50.60985771,FALSE
Lindsey,Gonzalez,50.65802478,FALSE
Timothy,Evans,50.80808723,FALSE
Alan,Thompson,50.83957001,FALSE
Joseph,Chan,50.86043963,FALSE
Jennifer,Daniels,50.86728212,FALSE
David,Brown,50.89368202,FALSE
Allison,Jones,50.92956508,FALSE
Charles,Clarke,50.93032053,FALSE
Michael,Hill,51.00126609,FALSE
Emily,Acevedo,51.02606455,FALSE
Brittany,Le,51.04878875,FALSE
Benjamin,Davis,51.11857044,FALSE
Robert,Williams,51.21438032,FALSE
Dawn,Smith,51.30087598,FALSE
Alex,Tapia,51.34046716,FALSE
Rachel,Rogers,51.44611646,FALSE
Veronica,Zavala,51.45914813,FALSE
Jessica,Silva,51.54011885,FALSE
Nicole,Jones,51.59257197,FALSE
Pamela,Dillon,51.72379565,FALSE
Christopher,Frost,51.7746098,FALSE
Kevin,Mayo,51.803837,FALSE
Andrew,Gibson,51.91337241,FALSE
James,Rhodes,51.92414009,FALSE
Gabriel,Preston,51.92882688,FALSE
Thomas,Ferguson,52.04035319,FALSE
Kristin,Vargas,52.04726637,FALSE
Bethany,Acosta,52.07182274,FALSE
Mariah,Cervantes,52.08510319,FALSE
Logan,Watkins,52.1715902,FALSE
Nicole,Parks,52.28399767,FALSE
Paul,Phillips,52.38933174,FALSE
Gina,Perez,52.41984972,FALSE
Michael,Chang,52.77346918,FALSE
Kristine,Barker,52.82568247,FALSE
Joseph,Bartlett,52.827097,FALSE
Michael,Harris,52.86340979,FALSE
David,Jones,52.86778316,FALSE
Michelle,Melendez,52.90917795,FALSE
Brooke,Hernandez,52.93529633,FALSE
Joseph,Perez,52.96715715,FALSE
Tracy,Mcmillan,53.15386877,FALSE
Kathleen,Robinson,53.27806013,FALSE
Kristy,Johnson,53.28332252,FALSE
Nicholas,Mccarthy,53.4257119,FALSE
Jay,Parker,53.42922382,FALSE
Charles,Martinez,53.45634467,FALSE
John,Porter,53.72799274,FALSE
Michael,Holland,53.8008955,FALSE
Barbara,Johnson,53.80589508,FALSE
Allison,Callahan,53.8091991,FALSE
Sarah,Smith,54.02302876,FALSE
Jacob,Yang,54.06984636,FALSE
John,Scott,54.0948882,FALSE
Mary,Stevenson,54.15138665,FALSE
Jennifer,Green,54.19475248,FALSE
Terri,Aguirre,54.2421296,FALSE
Heather,Anderson,54.28141313,FALSE
Stephen,Thompson,54.29639714,FALSE
Shane,Clark,54.33541063,FALSE
Jenna,Odom,54.33763494,FALSE
Daniel,Garcia,54.38186781,FALSE
Holly,Mendoza,54.4460707,FALSE
Randy,Bauer,54.47848217,FALSE
Jennifer,Jackson,54.60637352,FALSE
Melissa,Johnson,54.77661634,FALSE
John,Leon,54.79013645,FALSE
Christina,Orr,54.85043104,FALSE
Jessica,Shaffer,54.90193651,FALSE
Bruce,Browning,55.07922627,FALSE
Andrew,Sutton,55.09426008,FALSE
Jessica,Howell,55.09699628,FALSE
Melissa,Campbell,55.11432356,FALSE
Ashley,Frost,55.18371181,FALSE
Richard,Barrera,55.20716243,FALSE
Mary,Snyder,55.21222777,FALSE
Elizabeth,Bell,55.220858,FALSE
Jesse,Flores,55.22621765,FALSE
Sarah,Chandler,55.24485998,FALSE
Gregory,Hayes,55.38220689,FALSE
Laura,Gray,55.50345352,FALSE
Catherine,Taylor,55.50357069,FALSE
Charles,Hall,55.60324358,FALSE
Derek,Vaughn,55.67411285,FALSE
Tiffany,Keller,55.7058622,FALSE
John,Santiago,55.75051528,FALSE
Nancy,Frazier,55.78072503,FALSE
Jimmy,Martin,55.81887267,FALSE
Patricia,Moore,55.82247702,FALSE
Thomas,Mata,55.93532487,FALSE
Michelle,Carter,55.94822858,FALSE
Caleb,Singh,55.99219306,FALSE
Eileen,Davis,55.99921219,FALSE
James,Lewis,56.04829693,FALSE
Lisa,Duran,56.08847638,FALSE
Manuel,Reyes,56.11399451,FALSE
Melissa,Vega,56.22834208,FALSE
Kara,Pittman,56.23964364,FALSE
Tony,Howard,56.29751552,FALSE
Michael,Anderson,56.30656726,FALSE
Anthony,Brooks,56.34749333,FALSE
Sean,Conway,56.43303098,FALSE
Carrie,Burnett,56.47105641,FALSE
Kenneth,Lopez,56.49118553,FALSE
Ricardo,Brown,56.60874959,FALSE
Andrew,Stewart,56.67172554,FALSE
Timothy,Martin,56.97751421,FALSE
James,Villegas,57.00067131,FALSE
Darrell,Smith,57.00665127,FALSE
Kevin,Johnson,57.07758117,FALSE
Richard,Terry,57.09148172,FALSE
Anna,Butler,57.16781141,FALSE
Heather,Garcia,57.18282876,FALSE
Stephanie,Sandoval,57.3532029,FALSE
Latoya,Little,57.42486685,FALSE
Sylvia,Moon,57.43043383,FALSE
Melissa,Hardy,57.46719339,FALSE
Gerald,Martinez,57.54786356,FALSE
Elizabeth,Cantrell,57.65410519,FALSE
Jonathan,Rios,57.71259736,FALSE
Joe,Cook,58.0149289,FALSE
Allison,Frye,58.02567556,FALSE
Andrew,Shaw,58.09674651,FALSE
Joseph,Daniel,58.14862167,FALSE
David,Goodwin,58.16029636,FALSE
Scott,Vargas,58.25361228,FALSE
Sandra,Williamson,58.32246701,FALSE
Lisa,Johnson,58.36298332,FALSE
Daniel,Rice,58.36426312,FALSE
James,Hess,58.42698092,FALSE
Robert,Johnson,58.5176062,FALSE
Robert,Rodriguez,58.69922245,FALSE
Jessica,Watts,58.75572391,FALSE
Erik,Reynolds,58.76426575,FALSE
Sarah,French,58.79671812,FALSE
Julie,Smith,58.84046464,FALSE
Cynthia,Vargas,58.89826014,FALSE
Seth,Villanueva,58.94782805,FALSE
Samantha,Strickland,58.9597613,FALSE
Hector,Johnson,59.01136242,FALSE
Jennifer,Jenkins,59.12858208,FALSE
Stacey,Clark,59.14607751,FALSE
William,Powell,59.31805853,FALSE
Daniel,Torres,59.36058847,FALSE
Abigail,Fritz,59.49004263,FALSE
Daisy,Davenport,59.52753518,FALSE
Robert,Chang,59.64579395,FALSE
Rebecca,Martinez,59.68320226,FALSE
Amanda,Snow,59.85221516,FALSE
Trevor,Daniels,59.86150113,FALSE
Eric,King,59.87926423,FALSE
Eric,Kennedy,59.87939535,FALSE
Michelle,Stone,59.92907123,FALSE
Tim,Robinson,59.94453843,FALSE
Jessica,Gibson,60.11999568,FALSE
Jim,Gomez,60.12919733,FALSE
Johnny,Mooney,60.14068017,FALSE
Madeline,Gibson,60.23694675,FALSE
Jonathan,Chen,60.24870729,FALSE
Susan,Valdez,60.26333489,FALSE
Jonathan,Cooley,60.26683451,FALSE
Cindy,Pitts,60.39039483,FALSE
Mark,Frederick,60.47333734,FALSE
Mary,Hernandez,60.47897749,FALSE
Brandon,Gonzalez,60.52303081,FALSE
Brian,Contreras,60.52315419,FALSE
Stacy,Wright,60.60246858,FALSE
Eric,Mcclure,60.6069314,FALSE
Barbara,Krueger,60.73961436,FALSE
Devin,Flores,60.75152093,FALSE
Jennifer,Taylor,60.77952648,FALSE
Ashley,Morris,60.79234267,FALSE
Brenda,Cowan,60.84957659,FALSE
Robin,Vance,60.86128981,FALSE
Christopher,Ellis,60.92041242,FALSE
Shannon,Gilbert,60.98583873,FALSE
Joseph,Swanson,61.01125668,FALSE
Heather,Herman,61.0629953,FALSE
Theresa,Johnson,61.15255402,FALSE
Andrew,Spencer,61.15522769,FALSE
Lori,Zimmerman,61.18972021,FALSE
Tony,Hall,61.19716522,FALSE
Michael,Nguyen,61.21337178,FALSE
Kerry,Byrd,61.23826658,FALSE
Juan,Liu,61.31761876,FALSE
Holly,James,61.37812708,FALSE
Rachel,Mason,61.41199682,FALSE
Jean,Young,61.48897998,FALSE
Cathy,Werner,61.50899135,FALSE
James,Myers,61.51331838,FALSE
John,Aguilar,61.54262561,FALSE
Patricia,Chen,61.60059465,FALSE
Lisa,Christian,61.6355412,FALSE
Jennifer,Lewis,61.69501363,FALSE
James,Dean,61.6954542,FALSE
Jeffrey,Poole,61.756794,FALSE
Amanda,Jones,61.84863952,FALSE
Michelle,Price,61.87167058,FALSE
Amber,Smith,61.89790399,FALSE
Patricia,Gomez,61.97861251,FALSE
Adam,Smith,61.98255031,FALSE
Susan,Harris,62.12362274,FALSE
Nicole,Watson,62.17613483,FALSE
Taylor,Jones,62.18273963,FALSE
James,Golden,62.2150147,FALSE
Misty,Ramirez,62.31681444,FALSE
Melissa,Higgins,62.36313364,FALSE
Tiffany,Cannon,62.51442221,FALSE
Sandra,Francis,62.57524548,FALSE
Christopher,Lewis,62.63216266,FALSE
Bryan,Price,62.80149966,FALSE
Juan,Chapman,62.89708636,FALSE
Lori,Willis,62.89859668,FALSE
Matthew,Bailey,63.08805582,FALSE
Arthur,Gibson,63.21726831,FALSE
Carlos,Rubio,63.21802404,FALSE
Paul,Reid,63.28549542,FALSE
Bryan,Porter,63.31039892,FALSE
Sara,Scott,63.33845737,FALSE
Nancy,Aguilar,63.38787527,FALSE
Kyle,Torres,63.41712663,FALSE
William,Jones,63.46431006,FALSE
Terri,Pace,63.46936241,FALSE
Whitney,Reed,63.47690471,FALSE
Michael,Rodriguez,63.48660679,FALSE
Theresa,Potter,63.49315896,FALSE
Bobby,Ward,63.5130358,FALSE
Riley,Gomez,63.54785955,FALSE
Julie,Phillips,63.55278796,FALSE
Julie,Johnson,63.64156782,FALSE
Paula,Hill,63.64909293,FALSE
Stephanie,Rangel,63.71404468,FALSE
Emily,Ramos,63.74626361,FALSE
Charles,Reid,63.79578805,FALSE
Paula,Gregory,63.86627777,FALSE
Nicole,Lewis,63.89710536,FALSE
Robert,Black,63.92800482,FALSE
Isaac,Roth,64.00283561,FALSE
Ashley,Morris,64.05329615,FALSE
Nicole,Adams,64.09135532,FALSE
Robert,White,64.13545631,FALSE
Karen,Oneill,64.16526335,FALSE
Jonathan,Hill,64.18574136,FALSE
Brandon,Johnson,64.2705519,FALSE
Lauren,Romero,64.30241698,FALSE
Jackson,Cline,64.31251721,FALSE
Jeff,Cardenas,64.36052627,FALSE
Kristin,Lindsey,64.39004043,FALSE
Jonathan,Lane,64.46710142,FALSE
Mark,Ortiz,64.53490182,FALSE
Keith,Wheeler,64.57752578,FALSE
Stephanie,Robertson,64.64383194,FALSE
Joel,Myers,64.85581509,FALSE
Peter,Schultz,64.90524813,FALSE
Nicole,Smith,64.95829168,FALSE
Thomas,Underwood,64.97655297,FALSE
Joe,Ewing,65.12511878,FALSE
Blake,Murphy,65.21908188,FALSE
Tracy,Coleman,65.24906648,FALSE
Caleb,Zuniga,65.37221199,FALSE
Jonathan,Hansen,65.38248265,FALSE
David,Mitchell,65.46654262,FALSE
Danielle,Cain,65.54956096,FALSE
Amy,Smith,65.62676654,FALSE
Brian,Rhodes,65.6268221,FALSE
Brittany,Woods,65.65451479,FALSE
Leslie,Wiggins,65.73844854,FALSE
Michael,Rogers,65.74618064,FALSE
Tanya,Garcia,65.80094229,FALSE
Robert,Hernandez,65.88481939,FALSE
Nicole,Wiggins,65.95568043,FALSE
Tracy,Williams,65.98125866,FALSE
Scott,Jackson,66.00743436,FALSE
Cory,Christensen,66.04292105,FALSE
Adam,Jones,66.05270665,FALSE
Dawn,Miranda,66.16407449,FALSE
Dustin,Roy,66.17448229,FALSE
April,Garcia,66.24555967,FALSE
Briana,Morris,66.29706805,FALSE
Jenny,Clark,66.32311808,FALSE
Theodore,Schultz,66.3966506,FALSE
Heather,Baldwin,66.4320349,FALSE
William,Taylor,66.55747014,FALSE
Jordan,Lopez,66.64716665,FALSE
Jacob,Woods,66.66082283,FALSE
Joseph,Nguyen,66.66516291,FALSE
Hunter,Gibson,66.66775811,FALSE
Donna,Davis,66.72879991,FALSE
Gregory,Yoder,66.72888226,FALSE
Alicia,Crane,66.78863431,FALSE
Shawn,Yang,66.80153798,FALSE
Yolanda,White,66.96092477,FALSE
Kristin,Higgins,66.99301038,FALSE
Thomas,Torres,66.99879269,FALSE
Christopher,Stephenson,67.01185633,FALSE
Courtney,Hudson,67.19182338,FALSE
Robert,Salas,67.2143691,FALSE
George,Hunt,67.29373426,FALSE
Rhonda,Marshall,67.36839823,FALSE
Sandra,Cook,67.45307209,FALSE
Marcus,Fisher,67.45343443,FALSE
Scott,Harris,67.50120025,FALSE
Nathaniel,Martin,67.5746927,FALSE
Gregory,Foster,67.62527961,FALSE
Edward,Ramos,67.66849871,FALSE
Nicole,Lopez,67.72888616,FALSE
Russell,Coleman,67.75916189,FALSE
Alison,Wright,67.79896598,FALSE
Michael,Austin,67.81751254,FALSE
Sherri,Smith,67.86065479,FALSE
Cory,Garcia,67.90349638,FALSE
Randall,Edwards,67.96952899,FALSE
Jackie,Bates,68.06023599,FALSE
Samantha,Morrison,68.09438499,FALSE
Ray,Mccarty,68.12635076,FALSE
Hector,Rivera,68.20899517,FALSE
Martin,Garza,68.25631199,FALSE
Carrie,Lyons,68.2899001,FALSE
Sarah,Baker,68.36279828,FALSE
John,Gonzales,68.4867515,FALSE
Heather,Cardenas,68.71986146,FALSE
Jamie,Higgins,69.03028233,FALSE
Timothy,Manning,69.03512252,FALSE
Casey,Holder,69.05125997,FALSE
Roberta,Hebert,69.11214832,FALSE
Jennifer,Jones,69.16425394,FALSE
Rick,Fritz,69.17701509,FALSE
Jennifer,Nguyen,69.2104724,FALSE
Ashley,Cooper,69.44262108,FALSE
Joshua,Thompson,69.44828294,FALSE
James,Dominguez,69.51063989,FALSE
Tammy,Becker,69.55129904,FALSE
Paul,Taylor,69.55631424,FALSE
Nicole,Johnson,69.7030003,FALSE
Robert,Ortiz,69.74793996,FALSE
Destiny,Thompson,69.95080058,FALSE
Tiffany,Fitzpatrick,70.01378574,FALSE
Grace,Edwards,70.08655795,FALSE
Julian,Nguyen,70.1045987,FALSE
Phillip,Hurst,70.27347634,FALSE
Kenneth,Dean,70.33757646,FALSE
Joshua,Tapia,70.45020144,FALSE
Mark,Reynolds,70.49794436,FALSE
Jeffrey,Turner,70.50339038,FALSE
Andrew,Lee,70.51262949,FALSE
Albert,Sellers,70.52448058,FALSE
Jessica,Morton,70.52882232,FALSE
Caitlin,Espinoza,70.53534625,FALSE
Zachary,Payne,70.62322636,FALSE
Randy,Mora,70.74105982,FALSE
Colton,Porter,70.77229473,FALSE
Debra,Peters,70.77282649,FALSE
Crystal,Brady,70.87387043,FALSE
John,Drake,70.89854013,FALSE
Connie,English,71.14644248,FALSE
Zachary,Esparza,71.18403611,FALSE
Ryan,Rodriguez,71.20559309,FALSE
Tammy,Dixon,71.23764254,FALSE
Jeffrey,Sanchez,71.25953585,FALSE
Bruce,Williams,71.30022792,FALSE
Samuel,Solomon,71.33336766,FALSE
Christopher,Lloyd,71.43232101,FALSE
Wesley,Lowery,71.51598238,FALSE
Melissa,Sparks,71.53897106,FALSE
Susan,Burton,71.54482097,FALSE
Jeffery,Hill,71.57620642,FALSE
Jordan,Barnes,71.62466448,FALSE
Joshua,Rodriguez,71.62611223,FALSE
Abigail,Mccoy,71.79365804,FALSE
Evan,Martinez,71.83961188,FALSE
Christy,Gilbert,71.84900147,FALSE
Victor,Becker,71.86420397,FALSE
Michael,Dudley,71.88919104,FALSE
Chase,Reed,71.9476409,FALSE
Julie,Johnson,71.9820892,FALSE
Robert,Decker,71.98489152,FALSE
Donna,Hill,72.13647466,FALSE
Nancy,Williams,72.15083553,FALSE
Devin,Allen,72.15833791,FALSE
Kimberly,Oconnor,72.18387244,FALSE
Thomas,Alvarez,72.23090551,FALSE
Cheryl,Alvarez,72.25110672,FALSE
Sharon,Garza,72.35772704,FALSE
Gary,Gray,72.39914336,FALSE
Rebecca,Quinn,72.46973743,FALSE
Heidi,Ortiz,72.5676395,FALSE
Greg,Hendrix,72.58665857,FALSE
Larry,Livingston,72.61768508,FALSE
Teresa,Kane,72.66856659,FALSE
Thomas,Forbes,72.71031133,FALSE
Jennifer,Davis,72.76952456,FALSE
Jose,Martinez,72.80481604,FALSE
Rodney,Hansen,72.95190219,FALSE
Linda,Mcdonald,72.98192728,FALSE
Matthew,Murphy,73.02635244,FALSE
Julia,Murphy,73.19912337,FALSE
Nicole,Kim,73.207868,FALSE
Richard,Hicks,73.36766831,FALSE
Marie,Walters,73.38808729,FALSE
Cameron,Burton,73.50561371,FALSE
Jonathan,Perez,73.80133007,FALSE
Christine,Cohen,73.86255455,FALSE
Kevin,Clayton,73.98622457,FALSE
Charles,Stanley,74.1148732,FALSE
Brent,Lloyd,74.12808307,FALSE
Elizabeth,Gardner,74.14070427,FALSE
Brian,Baker,74.18584275,FALSE
Heather,Davis,74.29698857,FALSE
Cristina,Gray,74.33697802,FALSE
Ashley,Anderson,74.40865878,FALSE
Anthony,Morgan,74.4186564,FALSE
Philip,Hudson,74.56003818,FALSE
Jeffrey,Hinton,74.66513984,FALSE
Wayne,Wilson,74.67047228,FALSE
Eric,Hoffman,74.67573983,FALSE
Cody,Marquez,74.6976087,FALSE
Johnny,Hicks,74.9443794,FALSE
Carl,Shannon,75.01050543,FALSE
Cameron,Atkinson,75.14467094,FALSE
Chris,Stewart,75.24103915,FALSE
Cassandra,Moreno,75.31803377,FALSE
Andrew,Serrano,75.38529002,FALSE
Sherry,Davis,75.46719838,FALSE
Richard,Villanueva,75.5044878,FALSE
Caroline,Anderson,75.62152103,FALSE
Stephen,Doyle,75.62902184,FALSE
Kenneth,Brown,75.67015829,FALSE
Heather,Combs,75.68140908,FALSE
Tyler,Trevino,75.70611538,FALSE
Randy,Sullivan,75.73432253,FALSE
Elizabeth,Moran,75.80152451,FALSE
Brandi,Jenkins,75.80811688,FALSE
Joseph,Long,76.06925903,FALSE
Jason,Lawson,76.09246622,FALSE
Krystal,Reilly,76.1506024,FALSE
Terry,Ali,76.15460351,FALSE
David,Stein,76.37628734,FALSE
Ashley,Wright,76.43870413,FALSE
John,Howell,76.486237,FALSE
Michael,Perkins,76.54520169,FALSE
Danielle,Wilson,76.63159125,FALSE
Joseph,Mathis,76.75672378,FALSE
Annette,Watson,76.7825944,FALSE
Jose,Reyes,76.98537237,FALSE
Kristen,Henry,77.00624357,FALSE
Dana,Wilson,77.13213303,FALSE
Jeffrey,Wise,77.17375689,FALSE
Brad,Shaw,77.22657145,FALSE
Lauren,Taylor,77.35902673,FALSE
Ian,Park,77.37019197,FALSE
Holly,Wilson,77.41027824,FALSE
David,Salazar,77.45842821,FALSE
Donald,Jimenez,77.56219828,FALSE
Michael,Garcia,77.592662,FALSE
Erin,Bautista,77.6242888,FALSE
Jennifer,Ortiz,77.70351341,FALSE
Crystal,Harris,77.70547448,FALSE
Megan,Montoya,77.73528252,FALSE
Savannah,Smith,77.74762702,FALSE
Rebecca,Archer,77.8129638,FALSE
Lisa,Ramirez,77.96112244,FALSE
Briana,Turner,77.99745823,FALSE
Jacob,Burns,78.06882657,FALSE
Cheyenne,Miranda,78.16768739,FALSE
Wesley,Shaw,78.19470358,FALSE
James,Johnson,78.20993349,FALSE
Becky,Robinson,78.28943448,FALSE
Kathryn,Lawrence,78.31057308,FALSE
Charles,Jackson,78.46490608,FALSE
Sarah,Smith,78.60291991,FALSE
Michael,Farrell,78.80973808,FALSE
Brian,Carter,78.81410568,FALSE
Nancy,Brown,78.87073418,FALSE
Frank,Gonzalez,78.9251024,FALSE
Courtney,Mitchell,78.93257699,FALSE
Michael,Middleton,79.0239122,FALSE
Jeanne,Brown,79.06627536,FALSE
Wesley,Combs,79.2121007,FALSE
Ashley,Soto,79.2445099,FALSE
Mary,Perry,79.34102267,FALSE
Robert,Schultz,79.44358021,FALSE
Laura,Wu,79.61965825,FALSE
Andrew,Rubio,79.62027054,FALSE
Thomas,Williams,79.67165122,FALSE
Julie,Hopkins,79.71809543,FALSE
Megan,Williams,79.75989504,FALSE
Stephanie,Ross,79.77912379,FALSE
Janet,Mcdonald,79.80353707,FALSE
Charles,Jennings,79.81066083,FALSE
Natasha,Woods,79.83136758,FALSE
Sherry,Hicks,79.90641918,FALSE
Lisa,Ramirez,79.92352777,FALSE
Jay,Williams,79.94308127,FALSE
Eric,Richards,79.96034999,FALSE
Laura,Adams,79.97823475,FALSE
Theresa,Wells,80.07481776,FALSE
Mary,Padilla,80.10421826,FALSE
Melanie,Perry,80.12598845,FALSE
Robert,Clark,80.217175,FALSE
Tony,Cannon,80.22742425,FALSE
Martin,Griffin,80.26377575,FALSE
Caitlin,Ryan,80.29029468,FALSE
Tracy,Wagner,80.41036549,FALSE
Jesse,Miller,80.44509225,FALSE
Kimberly,Baker,80.46348769,FALSE
Sarah,Jacobson,80.48182457,FALSE
Paul,Price,80.54475527,FALSE
Daniel,Miller,80.57756789,FALSE
Catherine,Allen,80.67176092,FALSE
Jennifer,Simmons,80.68353707,FALSE
Michelle,Price,80.72808372,FALSE
John,Howard,80.73869922,FALSE
Lindsey,Li,80.78052852,FALSE
David,Smith,80.85434702,FALSE
David,Ryan,80.92148227,FALSE
Jose,Martinez,80.93405105,FALSE
Michael,Miller,80.94084428,FALSE
Richard,Gibson,80.96958367,FALSE
Vanessa,Barnes,81.07265035,FALSE
Ray,Moore,81.09489321,FALSE
Paul,George,81.28869177,FALSE
Joshua,Gordon,81.34162271,FALSE
James,Sosa,81.43216331,FALSE
Christopher,Smith,81.45143196,FALSE
Anne,Macdonald,81.47862786,FALSE
John,Dunn,81.5436983,FALSE
Shawn,Rojas,81.57088665,FALSE
Joseph,Perry,81.57617561,FALSE
Brittany,Garcia,81.57859097,FALSE
Timothy,Edwards,81.6727851,FALSE
Christopher,Hughes,81.73881827,FALSE
James,Thomas,81.77643056,FALSE
Thomas,Lyons,81.89970365,FALSE
Susan,Donovan,81.96303152,FALSE
Eric,Cobb,81.97869791,FALSE
Leah,Palmer,82.10118057,FALSE
Brittany,Hill,82.14373559,FALSE
Garrett,Cortez,82.15377847,FALSE
Jeremy,Miller,82.20378236,FALSE
Matthew,Diaz,82.23430227,FALSE
Catherine,Kirk,82.26081801,FALSE
Olivia,Martin,82.34771286,FALSE
Erika,Joseph,82.40041758,FALSE
Michael,Bryant,82.40541955,FALSE
Daniel,Martinez,82.42854517,FALSE
Sierra,Warren,82.47716939,FALSE
Johnathan,Graham,82.64994535,FALSE
James,Cruz,82.80534614,FALSE
Kelsey,Collins,82.84050842,FALSE
Cassandra,Gallagher,82.99376863,FALSE
James,Stanley,83.01264324,FALSE
Kayla,Wright,83.15242904,FALSE
Alicia,Case,83.21400551,FALSE
